ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link,Updated_2
14472,Motorsport UK Association Ltd - £600.00,,2026-02-02,2026-02-02,,"Gifts, benefits and hospitality from UK sources",5355,Sarah Bool,,In kind,Hospitality at the Motorsports UK Night of Champions Awards Dinner,600.00,2026-01-24,2026-01-24,,True,Motorsport UK Association Ltd,"141 The Command Works Southern Avenue, Bicester Heritage, Bicester OX27 8FY",Company,Motorsport UK Association Ltd,,01344829,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14472,
14437,"National Liberal Club - £1,140.00",,2026-01-28,2026-01-29,,"Gifts, benefits and hospitality from UK sources",5096,Ian Sollom,,In kind,Honorary MP Membership of the National Liberal Club from 1st January 2026.  Value based on the annual membership fee,1140.00,2026-01-01,2026-01-01,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14437,
14430,"Motorsport UK - £1,200.00",,2026-01-27,2026-01-28,,"Gifts, benefits and hospitality from UK sources",4778,Greg Smith,,In kind,Two tickets to the Night of Champions Award Dinner,1200.00,2026-01-24,2026-01-24,2026-01-24,False,Motorsport UK,"41 Bicester Motion, Command Works, Launton, Bicester OX27 8AL",Company,Motorsport UK,,1344829,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14430,
14415,"Motorsport UK - £1,200.00",,2026-01-27,2026-01-27,,"Gifts, benefits and hospitality from UK sources",4407,Nigel Huddleston,,In kind,Two tickets and hospitality at Awards Dinner for myself and a guest,1200.00,2026-01-24,2026-01-24,,False,Motorsport UK,"Motorsport UK House, 141 The Command Works, Southern Avenue, Bicester Heritage OX27 8FY",Company,Motorsport UK,,1344829,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14415,
14418,"The Professional Darts Corporation - £2,000.00",,2026-01-27,2026-01-27,,"Gifts, benefits and hospitality from UK sources",4932,Mr Louie French,,In kind,Two tickets with hospitality to the PDC World Championship Final as part of Shadow Sports Minister role,2000.00,2026-01-03,2026-01-03,,False,The Professional Darts Corporation,"PDC, Mascalls Lane, Brentwood, Essex CM14 5LJ",Company,The Professional Darts Corporation,,03473679,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14418,
14423,"National Liberal Club - £1,140.00",,2026-01-27,2026-01-27,,"Gifts, benefits and hospitality from UK sources",5070,Lisa Smart,,In kind,Honorary membership from 01/01/2026-31/12/2026.,1140.00,2026-01-01,2026-01-08,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14423,
14407,"The Arsenal Football Club Limited - £1,000.00",,2026-01-26,2026-01-26,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Tickets and hospitality for two people in the Directors' Box (approximate market value £500 each),1000.00,2026-01-25,2026-01-25,,False,The Arsenal Football Club Limited,"Arsenal Football Club, Highbury House, 75 Drayton Park, London N5 1BU",Company,The Arsenal Football Club Limited,,00109244,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14407,
14389,"National Liberal Club - £1,140.00",,2026-01-22,2026-01-23,,"Gifts, benefits and hospitality from UK sources",4769,Daisy Cooper,,In kind,Honorary membership of the National Liberal Club from 1 January 2026 until 31 December 2026,1140.00,2026-01-20,2026-01-20,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14389,
14385,"The National Liberal Club - £1,140.00",,2026-01-22,2026-01-22,,"Gifts, benefits and hospitality from UK sources",5283,Alison Bennett,,In kind,Honorary membership of the National Liberal Club from 1 January 2026 until 31 December 2026,1140.00,2025-12-23,2025-12-23,2026-12-31,True,The National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/14385,
14365,"The Football Association Premier League Ltd - £1,300.00",,2026-01-21,2026-01-21,,"Gifts, benefits and hospitality from UK sources",4776,Munira Wilson,,In kind,"Two tickets for a Premier League event, including football match tickets and hospitality.  Invited in my capacity as Education Spokesperson to be briefed on their work with primary schools on the ""Together Against Suicide"" campaign and work with schools generally",1300.00,2026-01-07,2026-01-07,,False,The Football Association Premier League Ltd,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,The Football Association Premier League Ltd,,02719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14365,
14362,"National Liberal Club - £1,140.00",,2026-01-20,2026-01-20,,"Gifts, benefits and hospitality from UK sources",5083,Bobby Dean,,In kind,Annual membership,1140.00,2026-01-01,2026-01-01,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14362,
14360,"National Liberal Club - £1,140.00",,2026-01-20,2026-01-20,,"Gifts, benefits and hospitality from UK sources",5103,Luke Taylor,,In kind,Free annual membership of the National Liberal Club,1140.00,2026-01-01,2026-01-01,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14360,
14359,"National Liberal Club - £1,140.00",,2026-01-20,2026-01-20,,"Gifts, benefits and hospitality from UK sources",5304,Dr Danny Chambers,,In kind,Membership of the National Liberal Club for 12 months,1140.00,2026-01-01,2026-01-01,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14359,
10846,"National Liberal Club - £1,475.85",,2026-01-20,2026-01-20,,"Gifts, benefits and hospitality from UK sources",5304,Dr Danny Chambers,,In kind,Membership of the National Liberal Club for 18 months,1475.85,2024-07-09,2024-09-02,2025-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10846,
14363,"National Liberal Club - £1,140.00",,2026-01-20,2026-01-20,,"Gifts, benefits and hospitality from UK sources",5182,Charlotte Cane,,In kind,Complimentary Membership of the NLC from 1 January 2026 to 31 December 2026,1140.00,2026-01-01,2026-01-01,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14363,
14347,"National Liberal Club - £1,140.00",,2026-01-19,2026-01-19,,"Gifts, benefits and hospitality from UK sources",5073,Marie Goldman,,In kind,Annual membership to the National Liberal Club,1140.00,2025-12-23,2026-01-16,2026-12-31,True,National Liberal Club,"1 Whitehall Pl, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14347,
14353,Coventry City Football Club Ltd - £500.00,,2026-01-19,2026-01-19,,"Gifts, benefits and hospitality from UK sources",1579,Mary Creagh,,In kind,Ticket in the Director's Box to Coventry v Leicester,500.00,2026-01-17,2026-01-17,,True,Coventry City Football Club Ltd,"Sky Blue Lodge, Leamington Road, Ryton on Dunsmore, Coventry, CV8 3FL",Company,Coventry City Football Club Ltd,,07612487,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14353,
14177,"British Fashion Council LTD - £2,200.00",,2026-01-19,2026-01-19,,"Gifts, benefits and hospitality from UK sources",5331,Rosie Wrighting,,In kind,Three complimentary tickets to the Fashion Awards 2025 at the Royal Albert Hall. One ticket included hospitality,2200.00,2025-12-01,2025-12-01,,False,British Fashion Council LTD,"Soho Works, 180 The Strand, London WC2R 1EA",Company,British Fashion Council LTD,,02050620,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14177,
14317,British Association for Shooting and Conservation - £440.00,,2026-01-15,2026-01-15,,"Gifts, benefits and hospitality from UK sources",5100,Blake Stephenson,,In kind,Educational visit in the UK to learn about deer management and conservation.,440.00,2025-12-18,2025-12-18,2025-12-19,True,British Association for Shooting and Conservation,"Marford Mill, Rossett, Wrexham, LL12 0HL",Company,British Association for Shooting and Conservation,,IP28488R,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14317,
14306,"The Financial Times - £2,638.80",,2026-01-12,2026-01-15,,"Gifts, benefits and hospitality from UK sources",5203,Alison Griffiths,,In kind,"Single VIP pass for my staff member for the FT's Cyber Resilience Summit, at which I was an expert panel member for one of the debates",2638.80,2025-12-03,2025-12-03,,False,The Financial Times,"Bracken House, 1 Friday Street, London EC4M 9BT",Company,The Financial Times,,00227590,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14306,
14329,British Association for Shooting and Conservation - £440.00,,2026-01-14,2026-01-14,,"Gifts, benefits and hospitality from UK sources",4778,Greg Smith,,In kind,"Educational visit in the UK to learn about deer management and conservation including lunch, dinner, overnight accommodation and breakfast",440.00,2025-12-18,2025-12-18,2025-12-19,True,British Association for Shooting and Conservation,"Marford Mill, Rossett, Wrexham LL12 0HL",Company,British Association for Shooting and Conservation,,IP28488R,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14329,
14325,National Liberal Club - £983.90,,2026-01-13,2026-01-13,,"Gifts, benefits and hospitality from UK sources",5284,David Chadwick,,In kind,"Extension of honorary membership until 31 December 2026, estimated value",983.90,2025-12-23,2025-12-23,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14325,
14321,Newcastle Eagles Basketball Ltd - £336.00,,2026-01-13,2026-01-13,,"Gifts, benefits and hospitality from UK sources",4124,Dame Chi Onwurah,,In kind,"Tickets and hospitality to watch a Newcastle Eagles Basketball game. Attended by Chi her partner, her partner's son and his partner.",336.00,2026-01-09,2026-01-09,2026-01-09,False,Newcastle Eagles Basketball Ltd,"Vertu Motors Arena, Scotswood Road, Newcastle NE4 7AF",Company,Newcastle Eagles Basketball Ltd,,03041174,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14321,
11363,National Liberal Club - £983.90,,2024-11-26,2026-01-13,2026-01-13,"Gifts, benefits and hospitality from UK sources",5284,David Chadwick,,In kind,"Honorary membership until 31 December 2025, estimated value",983.90,2024-11-25,2024-11-25,2025-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11363,
14322,Newcastle College - £500.00,,2026-01-13,2026-01-13,,"Gifts, benefits and hospitality from UK sources",4124,Dame Chi Onwurah,,In kind,A suit made by a student to be worn for my Damehood ceremony,500.00,2025-12-08,2025-12-08,2026-01-13,True,Newcastle College,"Rye Hill Campus, Scotswood Road, Newcastle upon Tyne NE4 7SA",Other,,,,,,Further Education College,https://interests-api.parliament.uk/api/v1/Interests/14322,
14307,"National Liberal Club - £1,140.00",,2026-01-12,2026-01-12,,"Gifts, benefits and hospitality from UK sources",5321,Mr Paul Kohler,,In kind,"Complimentary membership to the National Liberal Club, 2026",1140.00,2026-01-01,2026-01-05,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/14307,
14300,Richard Matthews - £300.00,,2026-01-11,2026-01-11,,"Gifts, benefits and hospitality from UK sources",40,Sir Bernard Jenkin,,In kind,Day's shooting,300.00,2025-12-23,2025-12-23,,True,Richard Matthews,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/14300,
14296,Enersoft International Ltd - £625.00,,2026-01-08,2026-01-09,2026-02-05,"Gifts, benefits and hospitality from UK sources",4371,Brendan O'Hara,,In kind,Two tickets and hospitality for myself and a guest to attend the League Cup Final at Hampden Park,625.00,2025-12-14,2025-12-14,,True,Enersoft International Ltd,"74 York Street, Suite 7-4, Glasgow, G2 8JX",Company,Enersoft International Ltd,,SC621728,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14296,
14294,Harlequin Football Club Ltd - £996.00,,2026-01-08,2026-01-09,,"Gifts, benefits and hospitality from UK sources",4776,Munira Wilson,,In kind,two tickets and hospitality for myself and guest to the BG17 match at Twickenham Stadium,996.00,2025-12-20,2025-12-20,,False,Harlequin Football Club Ltd,"Twickenham Stoop Stadium, Langhorn Drive, Twickenham TW2 7SX",Company,Harlequin Football Club Ltd,,03212073,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14294,
14298,The Ditchley Foundation - £540.00,,2026-01-09,2026-01-09,,"Gifts, benefits and hospitality from UK sources",4077,Emma Reynolds,,In kind,"£270 per 24 hours or part thereof for full board accommodation per person for myself and my husband to attend the Chairman's Dinner and Farewell Celebration in Honour of Jonathan, Lord Hill of Oareford",540.00,2025-12-18,2025-12-18,2025-12-19,False,The Ditchley Foundation,"Ditchley Park, Enstone, Chipping Norton, Oxon, OX7 4ER",Company,The Ditchley Foundation,,00599389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14298,
14284,"National Liberal Club - £1,140.00",,2026-01-07,2026-01-07,,"Gifts, benefits and hospitality from UK sources",5201,Victoria Collins,,In kind,Honorary membership of the National Liberal Club as recently elected MP,1140.00,2025-12-23,2025-12-23,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,1355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14284,
14280,Google UK Ltd - £100.00,,2026-01-06,2026-01-06,,"Gifts, benefits and hospitality from UK sources",5118,Chris Curtis,Digital Creators,In kind,Hospitality as a guest of YouTube for Christmas lunch,100.00,2025-12-09,2025-12-09,,True,Google UK Ltd,"1-13 St Giles High St, London WC2H 8AG",Company,Google UK Ltd,,3977902,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14280,
14266,"The Arsenal Football Club Limited - £1,000.00",,2026-01-05,2026-01-05,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Tickets and hospitality for two people in the Directors' Box (approximate market value £500 each),1000.00,2025-12-27,2025-12-27,,False,The Arsenal Football Club Limited,"Arsenal Football Club, Highbury House, 75 Drayton Park, London N5 1BU",Company,The Arsenal Football Club Limited,,00109244,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14266,
14271,"National Liberal Club - £1,140.00",,2026-01-05,2026-01-05,,"Gifts, benefits and hospitality from UK sources",5140,Claire Young,,In kind,Free (honourary) membership of the National Liberal Club from 1 January 2026 to 31 December 2026,1140.00,2026-01-01,2026-01-01,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/14271,
14227,Embassy of Bahrain - £95.00,,2026-01-03,2026-01-05,,"Gifts, benefits and hospitality from UK sources",4066,Priti Patel,,In kind,Christmas gift,95.00,2025-12-09,2025-12-09,,True,Embassy of Bahrain,"30 Belgrave Square, London SW1X 8QB",Other,,,,,,Embassy,https://interests-api.parliament.uk/api/v1/Interests/14227,
14259,"National Liberal Club - £1,140.00",,2026-01-05,2026-01-05,,"Gifts, benefits and hospitality from UK sources",5296,Freddie van Mierlo,,In kind,Membership of the club for one year,1140.00,2026-01-01,2026-01-01,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14259,
14254,"National Liberal Club - £1,140.00",,2026-01-05,2026-01-05,,"Gifts, benefits and hospitality from UK sources",5336,Helen Maguire,,In kind,Annual membership,1140.00,2026-01-01,2026-01-01,2026-12-31,True,National Liberal Club,"1 Whitehall Place, London, SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14254,
14235,Your Party - £324.80,,2025-12-29,2025-12-30,,"Gifts, benefits and hospitality from UK sources",5120,Shockat Adam,,In kind,Two night's accommodation associated with being a guest speaker at Your Party conference Liverpool,324.80,2025-11-30,2025-11-30,,True,Your Party,"The Atrium 89-93 Fonthill Road London, N4 3 JH",Registered Party,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/14235,
14225,Middle East Association - £360.00,,2025-12-25,2025-12-25,,"Gifts, benefits and hospitality from UK sources",4066,Priti Patel,,In kind,"Two tickets to attend the Middle East Association's Gala Dinner on 27 November 2025 in my capacity as Shadow Secretary of State for Foreign, Commonwealth and Development Affairs, accompanied by a CCHQ advisor. Tickets valued at £150 each plus VAT",360.00,2025-11-27,2025-11-27,,False,Middle East Association,"17 Hanover Square,
London W1S 1BN",Company,Middle East Association,,11378572,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14225,
14219,"Matthew Rice - £2,925.00",,2025-12-23,2025-12-23,,"Gifts, benefits and hospitality from UK sources",5325,Charlie Maynard,,In kind,"Food: £2,275,  venue hire: £500, staffing: £150",2925.00,2025-12-10,2025-12-10,2025-12-10,True,Matthew Rice,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/14219,
14218,Richard McBrien - £366.00,,2025-12-23,2025-12-23,,"Gifts, benefits and hospitality from UK sources",5325,Charlie Maynard,,In kind,Wine purchase for fundraising event,366.00,2025-12-10,2025-12-10,2025-12-10,True,Richard McBrien,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/14218,
14213,easyJet PLC - £495.58,,2025-12-22,2025-12-23,,"Gifts, benefits and hospitality from UK sources",4777,Sarah Owen,,Monetary,Postage for Christmas cards,495.58,2025-12-10,2025-12-10,,True,easyJet PLC,"Hangar 89 London Luton Airport, Luton LU2 9PF",Company,easyJet PLC,,03959649,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14213,
14195,"The Arsenal Football Club Limited - £1,000.00",,2025-12-19,2025-12-22,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,"Tickets and hospitality for two people in the Directors' Box (approximate market value £500 each), value £1,000",1000.00,2025-12-13,2025-12-13,,False,The Arsenal Football Club Limited,"Arsenal Football Club, Highbury House, 75 Drayton Park, London N5 1BU",Company,The Arsenal Football Club Limited,,00109244,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14195,
14180,Global Media & Entertainment Limited - £500.00,,2025-12-18,2025-12-19,,"Gifts, benefits and hospitality from UK sources",5185,Alan Gemmell,,In kind,Two tickets for the Capital Jingle Bell Ball,500.00,2025-12-07,2025-12-07,,False,Global Media & Entertainment Limited,"30 Leicester Square, London WC2H 7LA",Company,Global Media & Entertainment Limited,,06251684,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14180,
14181,"Kensington, Bayswater, Chelsea & Fulham Conservatives - £340.00",,2025-12-18,2025-12-19,,"Gifts, benefits and hospitality from UK sources",3935,Sir Mel Stride,,In kind,"Two ticekts for myself and Lady Stride to attend a gala fundraising event, where I was also a guest speaker",340.00,2025-11-24,2025-11-24,,False,"Kensington, Bayswater, Chelsea & Fulham Conservatives","44 Southern Row,
London W10 5AN",Registered Party,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/14181,
14192,"Flamingo Land Ltd - £1,000.00",,2025-12-19,2025-12-19,,"Gifts, benefits and hospitality from UK sources",4474,Kevin Hollinrake,,In kind,"five guests including myself at the Flamingo Land Ltd box, at Leeds United Football Club (£200 per person)",1000.00,2025-12-04,2025-12-04,,False,Flamingo Land Ltd,"The Cross, Uddingston, Glasgow G71 7ES",Company,Flamingo Land Ltd,,SC052543,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14192,
14175,"Global Media and Entertainment - £1,000.00",,2025-12-18,2025-12-18,,"Gifts, benefits and hospitality from UK sources",4573,Dr Rosena Allin-Khan,,In kind,Four tickets at £250 each to the Jingle Bell Ball,1000.00,2025-12-06,2025-12-06,,False,Global Media and Entertainment,"30 Leicester Square, London WC2H 7LA",Company,Global Media and Entertainment,,06251684,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14175,
14171,"The Conduit Club - £1,750.00",,2025-12-18,2025-12-18,,"Gifts, benefits and hospitality from UK sources",5260,Katie White,,In kind,Waiver of fee for breakfast event space hire,1750.00,2025-12-09,2025-12-09,,False,The Conduit Club,"6 Langley St, London WC2H 9JA",Company,The Conduit Club,,12976435,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/14171,
